trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.002, 'e': 0.7425009695308558}",20,0,-116.47614325052831,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
369,False,"{'a': 0.002, 'e': 0.7411597954431091}",30,0,-111.99753464559535,"{0: 15, 1: 6, 2: 8, 3: 1, 4: 0}",0
370,False,"{'a': 0.002, 'e': 0.7398156567171686}",20,0,-135.0208487131312,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
371,False,"{'a': 0.002, 'e': 0.7384685587295879}",20,0,-127.2273965704663,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
372,False,"{'a': 0.002, 'e': 0.7371185068687568}",35,0,-160.52839819511385,"{0: 20, 1: 5, 2: 8, 3: 0, 4: 2}",0
373,False,"{'a': 0.002, 'e': 0.7357655065348812}",20,0,-52.35456802332803,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
374,False,"{'a': 0.002, 'e': 0.7344095631399603}",20,0,-148.73632300655967,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
375,False,"{'a': 0.002, 'e': 0.7330506821077661}",30,0,-181.6954742990158,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
376,False,"{'a': 0.002, 'e': 0.7316888688738209}",20,7,-47.43678139581518,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
377,False,"{'a': 0.002, 'e': 0.7303241288853758}",20,0,-81.39985975288548,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
378,False,"{'a': 0.002, 'e': 0.7289564676013889}",20,0,-31.704031521579083,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
379,False,"{'a': 0.002, 'e': 0.7275858904925034}",30,5,-9.643551725464729,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
380,False,"{'a': 0.002, 'e': 0.7262124030410263}",20,4,-21.69006512912688,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
381,False,"{'a': 0.002, 'e': 0.7248360107409052}",30,0,-147.6799015332677,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
382,False,"{'a': 0.002, 'e': 0.7234567190977076}",20,0,-73.49799630486571,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
383,False,"{'a': 0.002, 'e': 0.7220745336285982}",20,0,-16.08640652838481,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
384,False,"{'a': 0.002, 'e': 0.720689459862317}",30,10,-109.94515004863767,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
385,False,"{'a': 0.002, 'e': 0.7193015033391573}",25,0,-90.88258863343461,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
386,False,"{'a': 0.002, 'e': 0.7179106696109433}",20,0,-59.469601761240106,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
387,False,"{'a': 0.002, 'e': 0.7165169642410082}",25,0,-151.0346644097521,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
388,False,"{'a': 0.002, 'e': 0.7151203928041714}",30,12,-52.07354051553527,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
389,False,"{'a': 0.002, 'e': 0.7137209608867168}",30,0,-81.06547827113395,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
390,False,"{'a': 0.002, 'e': 0.7123186740863704}",30,6,-29.745634216460733,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 0}",1
391,False,"{'a': 0.002, 'e': 0.7109135380122773}",30,0,-77.98877223076576,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
392,False,"{'a': 0.002, 'e': 0.7095055582849802}",20,1,-110.18870419068669,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 1}",1
393,False,"{'a': 0.002, 'e': 0.7080947405363958}",30,0,-116.1128532769228,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
394,False,"{'a': 0.002, 'e': 0.7066810904097934}",35,7,-45.453071062369446,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 0}",1
395,False,"{'a': 0.002, 'e': 0.7052646135597717}",25,7,-48.35518495772581,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 0}",1
396,False,"{'a': 0.002, 'e': 0.7038453156522361}",20,0,-68.12669644822658,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
397,False,"{'a': 0.002, 'e': 0.7024232023643763}",25,1,-79.13295560532151,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 1}",1
398,False,"{'a': 0.002, 'e': 0.7009982793846437}",25,0,-207.54216485925835,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",1
399,False,"{'a': 0.002, 'e': 0.699570552412728}",25,0,-95.73795435647669,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
400,False,"{'a': 0.002, 'e': 0.6981400271595356}",30,0,-124.27312037125932,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
401,False,"{'a': 0.002, 'e': 0.6967067093471654}",30,16,-40.88893907261686,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
402,False,"{'a': 0.002, 'e': 0.6952706047088867}",20,0,-139.24949892508496,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
403,False,"{'a': 0.002, 'e': 0.6938317189891162}",30,18,14.138016913120826,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.002, 'e': 0.6923900579433949}",20,6,-0.5392483372213925,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.002, 'e': 0.690945627338365}",35,0,-157.96282869564982,"{0: 21, 1: 6, 2: 5, 3: 1, 4: 2}",0
406,False,"{'a': 0.002, 'e': 0.689498432951747}",30,22,-0.5571270732755844,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.002, 'e': 0.6880484805723165}",20,0,-90.50706181217102,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
408,False,"{'a': 0.002, 'e': 0.6865957759998811}",30,4,-72.88968429396138,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1
409,False,"{'a': 0.002, 'e': 0.6851403250452572}",25,16,-5.671503654976702,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.002, 'e': 0.6836821335302466}",25,0,-129.48303911684496,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
411,False,"{'a': 0.002, 'e': 0.6822212072876135}",25,11,-94.29039121528115,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 1}",1
412,False,"{'a': 0.002, 'e': 0.6807575521610608}",25,6,16.52835397283374,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.002, 'e': 0.6792911740052072}",35,0,-96.77063792542326,"{0: 25, 1: 2, 2: 6, 3: 1, 4: 1}",0
414,False,"{'a': 0.002, 'e': 0.6778220786855633}",25,0,-112.20435923482648,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
415,False,"{'a': 0.002, 'e': 0.6763502720785085}",20,0,-50.36820417962407,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
416,False,"{'a': 0.002, 'e': 0.674875760071267}",25,3,-64.63886358134258,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
417,False,"{'a': 0.002, 'e': 0.6733985485618852}",20,0,-125.69803811702316,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
418,False,"{'a': 0.002, 'e': 0.671918643459207}",30,0,-90.18223645500152,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
419,False,"{'a': 0.002, 'e': 0.6704360506828508}",35,9,9.125423410415955,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.002, 'e': 0.6689507761631859}",20,0,-16.3867616289575,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
421,False,"{'a': 0.002, 'e': 0.6674628258413081}",35,15,-41.82090459491432,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",1
422,False,"{'a': 0.002, 'e': 0.665972205669017}",30,1,-139.74344856373548,"{0: 13, 1: 7, 2: 6, 3: 3, 4: 0}",1
423,False,"{'a': 0.002, 'e': 0.6644789216087912}",25,7,4.426916665594387,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.002, 'e': 0.6629829796337648}",20,11,-7.739822475597434,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
425,False,"{'a': 0.002, 'e': 0.661484385727704}",20,6,-35.375423740791945,"{0: 7, 1: 4, 2: 3, 3: 0, 4: 0}",1
426,False,"{'a': 0.002, 'e': 0.6599831458849822}",20,5,-43.74583413565843,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
427,False,"{'a': 0.002, 'e': 0.6584792661105568}",20,1,-23.836707873901002,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
428,False,"{'a': 0.002, 'e': 0.656972752419945}",25,0,-91.09680874257486,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
429,False,"{'a': 0.002, 'e': 0.6554636108391995}",20,8,-61.1152656468035,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
430,False,"{'a': 0.002, 'e': 0.6539518474048845}",20,5,-6.339931391394529,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
431,False,"{'a': 0.002, 'e': 0.6524374681640519}",30,1,-15.54367910844017,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 0}",1
432,False,"{'a': 0.002, 'e': 0.6509204791742165}",35,1,-87.70601627914454,"{0: 23, 1: 2, 2: 7, 3: 2, 4: 0}",1
433,False,"{'a': 0.002, 'e': 0.6494008865033323}",20,2,0.3133794865438819,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.002, 'e': 0.647878696229768}",20,0,-135.32707199576382,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
435,False,"{'a': 0.002, 'e': 0.6463539144422825}",20,0,-66.69640315798205,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
436,False,"{'a': 0.002, 'e': 0.6448265472400012}",25,1,-52.63371036465811,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 0}",1
437,False,"{'a': 0.002, 'e': 0.6432966007323906}",20,10,10.969648049397343,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.002, 'e': 0.6417640810392349}",25,2,-109.06863247509231,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 2}",1
439,False,"{'a': 0.002, 'e': 0.6402289942906106}",25,0,-98.34256780932449,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
440,False,"{'a': 0.002, 'e': 0.6386913466268629}",25,5,-195.27092136861015,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",1
441,False,"{'a': 0.002, 'e': 0.6371511441985802}",20,0,-69.94693313840884,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
442,False,"{'a': 0.002, 'e': 0.6356083931665703}",30,11,-30.679868340809907,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
443,False,"{'a': 0.002, 'e': 0.6340630997018352}",25,0,-34.21089219322692,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
444,False,"{'a': 0.002, 'e': 0.6325152699855466}",20,0,-51.01892113991675,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
445,False,"{'a': 0.002, 'e': 0.6309649102090216}",30,0,-120.10506109798058,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
446,False,"{'a': 0.002, 'e': 0.6294120265736969}",20,0,-62.257193550270514,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
447,False,"{'a': 0.002, 'e': 0.6278566252911051}",25,8,6.8587921574642605,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.002, 'e': 0.6262987125828494}",20,0,-107.54515232130733,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
449,False,"{'a': 0.002, 'e': 0.6247382946805784}",25,0,-67.22745720427164,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
450,False,"{'a': 0.002, 'e': 0.6231753778259616}",20,12,-8.500152977974217,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
451,False,"{'a': 0.002, 'e': 0.6216099682706644}",25,4,15.122134057594533,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.002, 'e': 0.620042072276323}",20,0,-58.19072508375028,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
453,False,"{'a': 0.002, 'e': 0.6184716961145192}",30,8,-73.4616146703427,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
454,False,"{'a': 0.002, 'e': 0.6168988460667556}",25,0,-196.54621982263444,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
455,False,"{'a': 0.002, 'e': 0.6153235284244302}",30,0,-142.36690408635894,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
456,False,"{'a': 0.002, 'e': 0.6137457494888116}",20,14,-13.436720319290849,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.002, 'e': 0.6121655155710133}",25,0,-47.59136168147943,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
458,False,"{'a': 0.002, 'e': 0.6105828329919689}",20,4,-37.13656940462123,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
459,False,"{'a': 0.002, 'e': 0.6089977080824067}",25,8,-111.2774919343826,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 2}",1
460,False,"{'a': 0.002, 'e': 0.6074101471828242}",30,0,-78.90665775118747,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
461,False,"{'a': 0.002, 'e': 0.6058201566434628}",20,0,-93.0311188489346,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
462,False,"{'a': 0.002, 'e': 0.6042277428242826}",20,0,-29.982058625240136,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
463,False,"{'a': 0.002, 'e': 0.6026329120949367}",20,5,3.3866454499085017,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.002, 'e': 0.6010356708347461}",25,1,-16.540607282429498,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 0}",1
465,False,"{'a': 0.002, 'e': 0.5994360254326734}",20,1,-33.23069101190591,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
466,False,"{'a': 0.002, 'e': 0.5978339822872982}",25,0,3.068353180448196,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
467,False,"{'a': 0.002, 'e': 0.596229547806791}",20,14,3.676552253039878,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.002, 'e': 0.5946227284088875}",25,2,-77.55446918676753,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 0}",1
469,False,"{'a': 0.002, 'e': 0.5930135305208633}",30,0,-81.84315821117347,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
470,False,"{'a': 0.002, 'e': 0.5914019605795077}",20,0,-80.9469048209946,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
471,False,"{'a': 0.002, 'e': 0.5897880250310982}",20,3,-26.265976498630046,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
472,False,"{'a': 0.002, 'e': 0.588171730331375}",20,6,-11.73816864443434,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
473,False,"{'a': 0.002, 'e': 0.5865530829455147}",25,19,6.625244527454716,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.002, 'e': 0.5849320893481047}",20,0,-126.70741701260424,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
475,False,"{'a': 0.002, 'e': 0.5833087560231173}",25,3,-76.11175581292862,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 1}",1
476,False,"{'a': 0.002, 'e': 0.5816830894638835}",20,15,8.178920203667074,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.002, 'e': 0.5800550961730674}",25,0,-105.11638574515142,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
478,False,"{'a': 0.002, 'e': 0.57842478266264}",30,13,-14.954511283089042,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
479,False,"{'a': 0.002, 'e': 0.5767921554538532}",35,0,-55.50171459756221,"{0: 26, 1: 4, 2: 3, 3: 2, 4: 0}",0
480,False,"{'a': 0.002, 'e': 0.5751572210772136}",30,0,-106.70899579439012,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
481,False,"{'a': 0.002, 'e': 0.5735199860724567}",20,10,-23.428697052886122,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
482,False,"{'a': 0.002, 'e': 0.5718804569885201}",25,7,5.326795002045687,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.002, 'e': 0.570238640383518}",25,0,-152.7922585483648,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
484,False,"{'a': 0.002, 'e': 0.5685945428247148}",20,13,-21.864645720777073,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
485,False,"{'a': 0.002, 'e': 0.5669481708884984}",20,2,-181.33655929879046,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 4}",1
486,False,"{'a': 0.002, 'e': 0.5652995311603544}",20,1,-41.06907433698613,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
487,False,"{'a': 0.002, 'e': 0.5636486302348394}",20,5,-10.756862959293391,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
488,False,"{'a': 0.002, 'e': 0.561995474715555}",30,15,-37.937784390254464,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
489,False,"{'a': 0.002, 'e': 0.5603400712151211}",20,2,-26.89045734259316,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
490,False,"{'a': 0.002, 'e': 0.5586824263551494}",20,0,-69.47138968669576,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
491,False,"{'a': 0.002, 'e': 0.5570225467662173}",30,16,-28.943804219009234,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
492,False,"{'a': 0.002, 'e': 0.5553604390878408}",20,16,4.0573819425273445,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.002, 'e': 0.5536961099684484}",20,0,-27.970778909654083,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
494,False,"{'a': 0.002, 'e': 0.5520295660653544}",20,0,-190.65511035594938,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",1
495,False,"{'a': 0.002, 'e': 0.5503608140447321}",20,4,-43.347509674820124,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
496,False,"{'a': 0.002, 'e': 0.5486898605815875}",25,3,-163.03379158503537,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 4}",1
497,False,"{'a': 0.002, 'e': 0.5470167123597323}",30,11,-82.51222053527991,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 1}",1
498,False,"{'a': 0.002, 'e': 0.5453413760717568}",20,0,-98.74571419420518,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
499,False,"{'a': 0.002, 'e': 0.5436638584190042}",35,2,-65.84456288940734,"{0: 26, 1: 3, 2: 1, 3: 2, 4: 1}",1
500,False,"{'a': 0.002, 'e': 0.5419841661115429}",30,1,-98.05928372462769,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 1}",1
501,False,"{'a': 0.002, 'e': 0.5403023058681398}",30,18,-3.5926696114795504,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.002, 'e': 0.5386182844162335}",25,4,-11.045336673479149,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
503,False,"{'a': 0.002, 'e': 0.5369321084919078}",25,19,3.991302153549996,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.002, 'e': 0.5352437848398639}",25,0,-44.22554921458856,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
505,False,"{'a': 0.002, 'e': 0.5335533202133944}",20,7,20.88360790268996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.002, 'e': 0.5318607213743555}",30,14,-5.360176407283796,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
507,False,"{'a': 0.002, 'e': 0.5301659950931401}",20,6,5.9998854064704865,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.002, 'e': 0.5284691481486513}",20,0,-162.66740670392346,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
509,False,"{'a': 0.002, 'e': 0.5267701873282746}",35,15,-35.46771265647691,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
510,False,"{'a': 0.002, 'e': 0.5250691194278508}",25,4,-31.071231413872383,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 0}",1
511,False,"{'a': 0.002, 'e': 0.5233659512516495}",25,0,-58.52659527958829,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
512,False,"{'a': 0.002, 'e': 0.521660689612341}",25,19,11.236998257374383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.002, 'e': 0.5199533413309696}",25,5,-31.50906076637783,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
514,False,"{'a': 0.002, 'e': 0.5182439132369261}",25,1,-9.943813818723644,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
515,False,"{'a': 0.002, 'e': 0.5165324121679207}",20,0,-112.36364775822426,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
516,False,"{'a': 0.002, 'e': 0.5148188449699553}",20,0,-29.5787630743314,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
517,False,"{'a': 0.002, 'e': 0.5131032184972965}",35,18,-39.1923910005752,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
518,False,"{'a': 0.002, 'e': 0.5113855396124478}",20,12,-90.77516500293625,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 2}",1
519,False,"{'a': 0.002, 'e': 0.5096658151861225}",25,0,-34.13517587478627,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
520,False,"{'a': 0.002, 'e': 0.507944052097216}",25,3,-29.664076800841485,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
521,False,"{'a': 0.002, 'e': 0.5062202572327784}",25,5,-22.309250288468895,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
522,False,"{'a': 0.002, 'e': 0.5044944374879868}",25,14,-38.71371763223047,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
523,False,"{'a': 0.002, 'e': 0.5027665997661179}",20,15,9.781370877456244,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.002, 'e': 0.5010367509785203}",30,0,19.032128229386288,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
525,False,"{'a': 0.002, 'e': 0.49930489804458683}",25,13,-1.9515354794536184,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
526,False,"{'a': 0.002, 'e': 0.49757104789172696}",20,10,-5.5636679448263795,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
527,False,"{'a': 0.002, 'e': 0.49583520745533893}",25,0,-71.62090880303741,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
528,False,"{'a': 0.002, 'e': 0.4940973836787822}",30,13,23.2579247986515,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.002, 'e': 0.4923575835133495}",20,12,4.202540568972869,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
530,False,"{'a': 0.002, 'e': 0.4906158139182393}",20,12,-15.935665738810549,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
531,False,"{'a': 0.002, 'e': 0.4888720818605275}",20,4,4.629887123317158,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
532,False,"{'a': 0.002, 'e': 0.48712639431514015}",20,0,-15.159666349324473,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
533,False,"{'a': 0.002, 'e': 0.485378758264825}",25,0,-131.55676092908914,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
534,False,"{'a': 0.002, 'e': 0.483629180700124}",25,12,-43.22304751355349,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
535,False,"{'a': 0.002, 'e': 0.481877668619345}",20,0,-56.735936182195346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
536,False,"{'a': 0.002, 'e': 0.4801242290285341}",35,5,-66.49544593209104,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",1
537,False,"{'a': 0.002, 'e': 0.47836886894144715}",30,8,-1.3442966152954936,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 0}",1
538,False,"{'a': 0.002, 'e': 0.4766115953795223}",25,13,9.494235005726482,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.002, 'e': 0.47485241537185147}",25,8,-47.10628268150097,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
540,False,"{'a': 0.002, 'e': 0.47309133595515224}",30,0,-57.58648794027202,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
541,False,"{'a': 0.002, 'e': 0.47132836417373997}",30,0,1.0149110269578874,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
542,False,"{'a': 0.002, 'e': 0.46956350707949945}",20,0,-3.132714912236067,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
543,False,"{'a': 0.002, 'e': 0.4677967717318567}",20,4,6.127950808434046,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.002, 'e': 0.46602816519775075}",20,10,-16.656023264796445,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
545,False,"{'a': 0.002, 'e': 0.46425769455160537}",25,1,-39.198316737769844,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
546,False,"{'a': 0.002, 'e': 0.4624853668753008}",30,8,9.771798704696465,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
547,False,"{'a': 0.002, 'e': 0.46071118925814536}",25,8,-48.249061598007,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
548,False,"{'a': 0.002, 'e': 0.4589351687968472}",30,8,-43.76636797437711,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
549,False,"{'a': 0.002, 'e': 0.45715731259548575}",20,8,-69.37203102474272,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
550,False,"{'a': 0.002, 'e': 0.45537762776548346}",25,10,-77.45449874086611,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 2}",1
551,False,"{'a': 0.002, 'e': 0.4535961214255773}",25,3,-127.25685979618972,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 2}",1
